N,P,K,temperature,humidity,ph,rainfall,label
118,70,36,27.8800289,77.9917831,5.593630155,112.5002774,banana
44,27,39,24.77855759,82.95268522,4.831845622,255.5157701,tea
105,34,35,23.62865016,62.10149187,6.514713985,169.1349136,coffee
26,50,13,31.010392,91.3028818,6.705637153,58.5834093,mungbean
123,41,14,24.21441592,78.72461458,6.987930402,79.2009155,cotton
45,45,62,23.87089728,75.58059445,5.934209682,104.4138539,tobacco
12,124,210,24.71540469,91.68970633,5.590236824,138.150122,apple
25,66,15,20.91848438,58.89351308,7.159317449,42.4350042,lentil
95,18,44,24.9528957,84.30258297,6.556326981,48.0437846,watermelon
118,20,51,30.09017695,92.4346635,6.405975761,22.2429288,muskmelon
138,65,61,29.38318894,77.32632115,6.881093722,227.4922254,sugarcane
69,45,47,26.54647997,79.36864996,6.792487619,164.1930575,jute
148,44,22,22.70127036,81.1809303,6.728529897,75.8948152,cotton
99,46,53,16.57807015,63.17501262,6.229270293,73.638925,wheat
21,134,191,18.81567273,94.50425398,6.128442905,94.4512426,apple
16,51,16,26.65146593,48.51558791,5.618611031,114.6644476,pigeonpeas
15,61,15,18.28903461,19.90548956,5.384301159,99.2935866,kidneybeans
21,55,21,26.60491612,44.90588714,6.165462121,52.5857556,mothbeans
54,55,54,30.5416328,96.3563531,6.704244779,133.0538289,papaya
20,27,27,29.67419816,42.98697364,6.224873023,80.0736412,mango
55,34,43,19.74155865,79.17317293,4.74137555,252.0968125,tea
26,12,29,27.26148115,99.32381987,5.469241355,198.263275,coconut
20,17,42,19.68525489,89.85310491,6.613423174,144.3549224,pomegranate
83,94,49,26.14623786,75.9515825,5.403542998,113.878047,banana
75,43,22,13.95561219,50.91577279,6.488903087,76.4204509,barley
61,40,50,24.93967722,70.04240276,5.801086217,145.9912689,tobacco
71,52,47,23.36769002,74.17978158,6.79058827,165.1466646,jute
40,73,77,18.76248931,16.8781813,7.271136321,82.5893043,chickpea
98,55,57,17.28788079,52.75305323,6.524114485,87.505712,wheat
47,29,42,23.16716621,80.66615723,5.303990401,196.6050038,tea
61,30,48,26.10088498,65.9161258,5.737390593,137.691777,tobacco
21,77,22,26.95702776,59.76690446,6.99520879,46.2419684,lentil
68,41,24,16.57271352,55.50907768,6.384601295,77.9966452,barley
17,140,210,22.63100204,91.85573448,5.854212382,108.7199224,apple
94,11,44,27.47162324,84.37640729,6.362928176,52.2801458,watermelon
58,44,45,23.76770431,59.95913338,5.669012229,152.1144621,tobacco
19,17,31,24.7140594,96.07336208,6.068235358,196.6610249,coconut
69,38,51,23.76258862,63.93601828,5.563809903,109.1701376,tobacco
16,56,24,19.89698161,22.50143878,5.665443501,90.8029738,kidneybeans
13,77,23,23.43757508,66.53348471,6.895516776,60.7806392,lentil
100,32,39,22.1225598,56.87368679,6.086470502,161.0824245,coffee
13,23,33,29.03502521,48.87683425,5.86501563,83.3798665,mango
22,56,15,18.37062869,19.17863031,5.593842311,130.9862574,kidneybeans
61,40,51,25.23156897,72.97145025,6.030857295,103.1268033,tobacco
92,43,20,25.5845821,58.11352255,6.096999447,98.7064887,maize
23,53,27,24.4571549,46.85058442,6.258882902,48.2421616,mothbeans
81,53,39,22.1555407,83.37005559,6.92648763,140.0465441,jute
14,122,204,21.2910424,90.1576323,5.935245675,132.0635231,apple
95,29,30,26.87211234,61.88468351,6.809142924,143.6439519,coffee
44,32,35,20.5697724,88.16910651,5.198870304,272.556785,tea
124,57,64,29.87299803,78.64259976,6.898678895,179.2177766,sugarcane
20,20,7,25.11757837,87.40861577,7.488892639,105.527893,orange
15,16,37,18.03403114,87.54695281,6.059850893,102.0502519,pomegranate
57,57,54,36.27013279,95.93508035,6.372357522,138.1948588,papaya
31,121,200,25.82444111,81.68143444,6.113092949,58.3760647,grapes
20,15,38,20.97145929,90.44879387,6.429348152,112.2320693,pomegranate
56,32,33,20.04799813,61.61071257,6.797089742,69.7866762,barley
15,45,6,26.81955607,84.67250329,6.869102096,45.850577,mungbean
59,37,50,31.59167285,72.6140114,6.290643417,131.5331948,tobacco
20,60,21,26.81278195,48.04613496,5.523991623,138.7324917,pigeonpeas
20,55,16,21.40277979,24.38109319,5.881134441,123.1838171,kidneybeans
18,40,21,29.05033863,75.44587415,6.449698544,42.471565,mungbean
96,23,31,19.65086574,49.24512213,6.746752435,159.3190683,coffee
51,44,48,26.5092831,73.60600139,5.697785284,116.510943,tobacco
112,58,70,28.4580616,72.60801686,6.518296,199.3591526,sugarcane
104,83,44,28.40061976,77.6974487,5.936602944,134.7210145,banana
23,46,12,27.03424456,53.21855198,6.866842377,47.4575373,mothbeans
22,21,11,19.900689,96.08768856,7.492184369,147.8246808,orange
59,37,56,25.65625723,64.86334457,5.882311225,141.8178221,tobacco
58,33,41,27.41739161,70.1784983,6.112358379,138.8153876,tobacco
80,45,39,20.02435588,79.11287439,6.990810791,163.634754,jute
104,21,31,24.2132354,54.18791025,6.571890908,151.7022147,coffee
124,52,65,33.02668638,75.60144002,6.8235859,217.0318209,sugarcane
43,59,89,14.28067392,14.94556367,7.271719279,84.1235597,chickpea
22,69,16,22.74160079,57.80147352,6.643823911,60.6965469,lentil
22,50,18,19.74560123,22.89126028,4.883263758,106.9936874,kidneybeans
77,53,45,22.84723763,77.30483958,6.987261149,126.1729739,jute
22,50,16,29.24475824,89.5055738,6.67041748,64.0153797,mungbean
79,47,36,26.61918887,82.12357726,6.957441721,172.7835442,jute
15,16,37,22.0728278,93.10164316,6.277761968,117.8955478,pomegranate
19,17,36,20.62815104,85.20181571,7.083125949,92.185856,pomegranate
108,18,54,29.04428509,88.68899051,6.317302694,20.0990044,muskmelon
26,136,190,26.55062179,77.22545267,6.229788543,79.0058232,grapes
16,12,31,27.519445,92.28705012,6.091577738,141.7695988,coconut
19,37,21,25.78731169,85.40662305,6.53671767,39.3780485,mungbean
104,11,44,27.43372221,91.09742076,6.097630766,25.9448936,muskmelon
107,16,52,26.96714071,91.41060025,6.348535142,20.2671083,muskmelon
19,37,26,34.27823361,58.38850407,5.533923527,101.827797,mango
126,62,59,27.35299963,75.13794806,7.036449764,186.7794989,sugarcane
44,73,22,28.37758342,59.54476641,6.43773573,65.371595,blackgram
23,47,19,18.87358053,18.19217081,5.815563796,118.4482285,kidneybeans
39,68,76,18.45405772,15.2243718,7.682281678,78.8641189,chickpea
23,16,9,23.97275301,89.86408032,6.537159035,108.0724266,orange
24,20,23,24.63348297,88.88230347,5.81917795,189.3508451,coconut
67,56,26,25.85701693,63.32107031,5.853609698,72.2118076,maize
70,52,51,23.2784864,82.13683145,6.481977429,193.7371751,jute
19,54,22,26.91959053,45.4900402,6.031938531,131.2467596,pigeonpeas
103,54,37,15.85545758,61.1685496,6.775663901,69.1253825,wheat
24,131,210,22.89721255,74.90787013,6.315480375,59.942677,grapes
28,20,24,26.03153185,98.80073345,5.68769916,183.8763886,coconut
90,45,28,15.57410764,52.72689483,6.84967432,72.7446018,barley
45,41,52,30.55935862,85.94798361,5.850302223,154.2097129,papaya
80,52,29,14.46369762,61.46349035,6.593862781,70.8533978,barley
19,67,17,23.72839905,18.31476963,5.726759459,101.6255569,kidneybeans
98,25,27,28.74214896,53.74557955,7.532366517,164.9940285,coffee
24,51,18,25.64364063,55.16425201,6.833225952,58.0414798,mothbeans
16,17,36,18.74387489,90.92968434,6.017924335,102.0244772,pomegranate
18,25,30,31.32114796,50.0152301,5.831081451,109.2877553,mango
67,47,38,22.30932903,78.87534383,6.851601144,184.5011083,jute
120,15,42,24.23997993,94.13813609,5.929212448,22.1384047,muskmelon
30,60,47,36.18534,92.05803221,6.343310974,141.2517977,papaya
18,14,45,21.42060608,90.59518055,6.397245294,100.7869106,pomegranate
25,76,13,27.01848004,66.91058585,6.948205649,57.918266,lentil
22,53,24,27.74568281,56.20939531,6.385071524,44.6154208,mothbeans
20,14,36,21.13614454,93.08630697,6.550505514,109.9799017,pomegranate
75,15,47,30.77667556,90.84493456,6.495747246,24.7062857,muskmelon
47,32,38,20.60781358,83.63874137,4.880601282,287.3250776,tea
104,48,18,24.05838101,82.79189612,6.430237907,73.1550827,cotton
19,44,25,30.34223813,85.4301,6.316379244,38.1928619,mungbean
52,61,47,35.01184902,88.6175117,7.038372698,144.317405,papaya
100,82,55,25.96791054,80.38448311,5.761317413,98.7860453,banana
111,14,53,27.61060541,91.80743547,6.422938121,25.261202,muskmelon
97,46,41,17.16535279,57.90067874,6.823792408,74.8420061,wheat
98,30,28,26.95286275,52.3392543,6.470325124,168.9988281,coffee
21,17,5,24.71114587,90.16742708,7.151344977,91.2435883,orange
90,44,37,16.93313425,55.36840605,7.012192733,84.1686781,wheat
113,94,46,25.02079036,79.49685232,5.916717474,117.1302982,banana
87,39,46,29.46299782,74.71648658,6.931420538,175.019979,jute
13,61,15,25.41373067,42.046271,5.5618823,149.5804588,pigeonpeas
103,45,41,15.44039938,56.89216362,7.00743214,90.90725,wheat
25,14,43,20.18039751,92.35007613,5.958853135,91.8467627,pomegranate
26,141,186,17.80480166,91.01894805,5.846635805,118.9543902,apple
80,42,20,21.87808587,60.05735496,6.872277967,90.717162,maize
28,64,81,17.0745267,16.07885498,7.643069813,81.0649398,chickpea
21,17,23,26.56065622,96.07133771,6.343368213,164.6345956,coconut
98,12,47,27.43024901,91.23146074,6.339625639,23.691179,muskmelon
20,136,210,24.50858266,86.75565349,6.177075962,72.5144821,grapes
110,56,79,27.84858649,76.70783052,6.5898289,191.5728638,sugarcane
49,40,49,25.21847857,67.93578384,6.645893415,105.0466062,tobacco
47,60,13,28.98733172,54.19418948,7.469193741,80.207152,blackgram
55,51,52,34.23947757,86.26604933,6.727893774,134.9725583,papaya
30,67,16,30.25911673,60.57336784,6.868208933,47.7899768,blackgram
75,55,37,13.67063129,61.76426621,6.692914606,94.5939893,wheat
49,58,51,33.16901029,94.39398365,6.977052585,126.2406502,papaya
82,44,50,23.37490846,88.42118972,6.710466384,150.240804,jute
21,27,31,35.80683117,49.71190601,5.760329714,107.6078528,mango
79,47,44,26.93435624,81.97590953,6.591295733,188.3528013,jute
26,49,14,28.730338,54.22448651,6.319010945,56.5884707,mothbeans
23,151,199,21.58318647,75.94514243,5.549215081,53.1586406,grapes
108,15,45,26.38695782,83.43194944,6.764984096,55.9360476,watermelon
113,41,43,13.83696991,65.54315407,6.236620082,93.8270078,wheat
122,75,60,27.36323886,77.73107877,6.675222227,215.3993746,sugarcane
16,127,210,18.30084758,90.7543587,5.908506853,114.3364712,apple
40,66,84,17.79198154,11.72537337,7.22466465,70.2783778,chickpea
120,51,63,24.08130587,79.41508252,6.406209931,203.2672071,sugarcane
25,11,43,19.88573885,88.24075455,6.214068362,96.094764,pomegranate
45,69,16,31.67022534,58.20871507,7.072350257,77.669174,blackgram
18,19,31,19.92247833,89.23515909,6.476851182,121.3197321,pomegranate
82,49,17,21.0564415,80.78885642,6.472036182,89.9577697,maize
67,37,45,26.53365041,67.86998443,6.207624533,111.4130418,tobacco
22,57,18,30.93751462,52.69867741,5.471819801,158.5641149,pigeonpeas
72,43,39,18.45608335,52.62261598,6.956388193,63.3683762,barley
20,142,193,21.81610569,93.65239272,6.011193452,103.0921558,apple
22,14,38,27.94766584,91.42608951,6.096966083,155.5063666,coconut
94,21,43,26.62641037,83.88414828,6.430059958,57.3229752,watermelon
78,56,25,21.63662644,66.73698743,5.903599155,83.233687,maize
38,66,67,18.78339603,16.73239011,7.783087894,70.6043483,chickpea
25,43,14,27.85994045,83.6099988,6.447311285,47.3612068,mungbean
90,14,51,24.9026953,85.13118798,6.310376166,49.1567943,watermelon
74,15,52,30.4005235,90.61051591,6.297143348,29.7695037,muskmelon
21,155,184,20.27707447,93.24933811,5.886523788,101.212357,apple
27,31,32,30.5470318,45.20280382,5.588337967,108.0649834,mango
78,51,40,29.11562235,74.24635533,6.54544873,172.7226599,jute
58,47,41,29.83965256,68.54342361,5.975999835,122.0291036,tobacco
15,46,22,29.02050444,54.31008287,6.780026886,49.1062641,mothbeans
149,68,63,30.85731594,82.97387651,6.466187402,186.9622283,sugarcane
69,46,27,15.05516925,49.8226781,6.304572389,76.0981252,barley
111,79,43,32.14671961,80.23687374,5.904178788,103.710499,banana
121,64,78,31.71739158,84.14424473,6.879261312,185.7739355,sugarcane
121,59,60,30.0044576,73.76315317,6.549921695,189.6776672,sugarcane
55,27,30,25.08896311,78.01108685,4.788192576,277.5930003,tea
94,55,34,14.555614,57.79367497,6.468432887,69.3796564,wheat
82,51,23,24.97793261,62.29263497,6.169398116,93.0522137,maize
14,18,36,18.97104055,85.97978379,6.529665007,98.8234372,pomegranate
23,70,25,27.36529519,63.28877435,7.650971342,45.1958374,lentil
118,32,35,25.04886368,59.60498782,7.10067085,182.9640885,coffee
104,82,42,28.99253364,78.02497367,5.43302543,98.8626181,banana
49,33,47,23.06330755,76.36432359,5.088979179,271.2679849,tea
33,81,13,30.89852635,67.15641908,6.747757288,66.7569906,blackgram
81,46,27,16.00664245,57.71815864,6.828095105,63.4543506,barley
111,41,17,26.23726467,80.0521735,6.746224692,78.899945,cotton
22,17,7,22.63704201,89.02491001,6.810135918,112.2719397,orange
18,19,47,21.89478787,88.49629768,6.265437149,109.8626594,pomegranate
75,43,52,22.53841578,70.28456497,5.819128344,143.9999188,tobacco
77,42,20,25.72918465,68.62414687,6.47689327,78.7524327,maize
17,54,24,29.04489042,83.20561251,6.43545445,43.270275,mungbean
83,56,19,20.3775037,69.41803393,5.790140499,72.0230394,maize
28,128,193,24.9831066,89.50381609,5.762471179,111.2356949,apple
16,12,9,21.82512934,93.64495888,7.284878371,109.2870178,orange
47,31,42,23.41846129,81.90285402,5.327792106,272.7005666,tea
48,31,35,22.4069843,81.68871426,4.94480971,240.9569041,tea
114,50,20,25.31906294,87.0660472,7.111581821,80.9315834,cotton
20,122,189,19.16374603,95.71875202,5.80094258,125.820552,apple
36,60,47,31.89382037,94.08759152,7.052032683,137.9118292,papaya
90,50,35,19.05527712,58.5618679,6.362643496,80.973495,wheat
22,63,19,23.29156277,69.1908861,6.852829082,44.5285892,lentil
18,48,20,27.99159617,61.52681178,6.202778924,51.4863696,mothbeans
43,24,37,20.02168765,79.84808588,5.093288919,251.9761951,tea
130,42,25,24.4209926,79.35832247,7.550270149,69.4436051,cotton
114,83,56,24.02887925,81.06820106,6.166889239,104.9874079,banana
18,16,38,21.73502082,93.12129268,5.813485369,102.5727267,pomegranate
17,43,21,24.79254105,79.22428431,6.705787264,47.8215317,mungbean
42,35,37,18.82850458,82.11918466,4.871969109,287.0935978,tea
129,53,20,22.31635674,70.25875067,7.005248963,71.85244,cotton
92,81,51,30.10100099,76.00658384,6.19529672,101.4321339,banana
53,45,49,33.31617845,91.16736723,7.087382152,148.3267011,papaya
94,45,42,19.27321849,61.75428427,6.927085821,78.3976912,wheat
45,53,50,33.96148916,96.49013122,6.551510356,134.5364125,papaya
110,20,46,22.36150561,84.18807745,6.299990359,50.4918034,watermelon
20,129,174,21.38825987,85.85940653,6.403895706,56.6565113,grapes
57,65,54,32.08068646,88.76047266,6.515923718,144.9436141,papaya
97,21,26,25.78241865,60.90890885,6.795133065,176.5093405,coffee
116,40,22,23.33713726,77.92533312,7.055960464,80.2943059,cotton
75,58,40,24.45413336,76.65724398,7.029166057,190.6093734,jute
19,23,26,24.57162277,98.47433262,6.137498808,187.4823963,coconut
43,64,65,17.09926362,18.22054291,7.604617699,68.281687,chickpea
48,69,15,31.13192744,65.08916127,7.111270058,55.9732849,blackgram
96,26,24,24.14203857,62.82384947,7.189996212,173.3648827,coffee
92,47,35,22.70568098,84.35961984,6.528644808,175.7889184,jute
112,42,23,22.58113769,82.57838173,6.685264281,60.240367,cotton
71,46,53,26.59635829,74.79049512,6.083020365,134.6919451,tobacco
68,38,33,16.04164765,56.45776408,6.75727712,71.0714533,barley
20,16,28,30.70455637,94.95950833,5.582686721,191.4508982,coconut
105,61,65,32.84345274,79.59787749,6.793141826,177.4547241,sugarcane
32,63,19,30.34685763,65.8089577,7.204017205,64.6297363,blackgram
15,126,201,23.31971278,77.88929944,6.31642696,60.3382515,grapes
22,52,20,31.33050447,52.10646558,6.687445347,58.4395406,mothbeans
25,66,19,25.45374105,67.77071463,6.715672943,45.771017,lentil
107,21,55,26.54079506,93.08425195,6.076714614,26.8619516,muskmelon
121,67,64,27.86516773,83.16184297,6.716559773,240.9741652,sugarcane
121,69,64,31.98730778,83.39654042,7.017451028,209.4101969,sugarcane
111,52,24,23.33039403,72.82431555,6.629988468,74.0017861,cotton
20,64,20,26.17618493,61.48421769,6.439982373,50.625746,lentil
25,139,206,23.03923332,84.69144494,6.147953533,65.4595929,grapes
52,58,84,16.85079628,15.99266415,7.20486915,71.9656573,chickpea
18,43,17,24.97117188,55.74350238,6.475245944,38.3583391,mothbeans
103,23,43,25.37941234,82.35207129,6.606471802,51.1531822,watermelon
99,80,55,28.30464576,73.69443137,6.342962105,120.5610962,banana
40,22,39,25.50807622,81.19064437,4.963350951,213.9522411,tea
52,39,47,22.53119259,70.96527927,6.133864687,143.135153,tobacco
17,16,16,19.15263473,86.44447181,7.235076899,101.8562833,orange
22,21,34,26.68012294,94.94295138,5.599241191,174.6297373,coconut
19,55,20,26.41068163,49.44340045,6.678539356,62.3895463,mothbeans
18,14,44,25.64934661,89.94898178,6.551506326,108.0142217,pomegranate
116,40,23,24.36861813,78.31988909,6.228597592,94.444122,cotton
38,56,81,18.52896337,17.19110708,7.234951885,77.0724208,chickpea
46,32,48,24.27851303,74.30891291,5.115414437,245.5494177,tea
66,39,41,32.48202643,74.98343588,6.180668706,113.7019433,tobacco
25,110,210,21.67604696,88.37893506,5.631171902,133.1167163,apple
115,26,34,23.10209434,53.46548563,6.094863244,184.7658912,coffee
48,63,47,31.50128462,91.33539021,6.346911366,169.3081586,papaya
91,16,45,29.14625563,86.64240052,6.310092582,25.5055367,muskmelon
17,126,184,25.24954281,95.99401719,6.380091876,98.3252598,apple
99,18,59,21.87151678,91.4688503,6.526088984,43.8097276,watermelon
23,14,37,25.43349342,94.03381545,6.144055165,150.3827137,coconut
37,57,48,32.20024352,91.65607749,6.779280481,139.7482457,papaya
20,15,28,30.53090848,96.21494513,5.521734814,193.3572389,coconut
86,50,51,23.94210647,83.82921929,6.668172809,197.2013094,jute
16,60,20,23.77927048,64.02203382,7.32271379,49.3930134,lentil
118,37,9,24.59492411,80.55799118,6.714548919,78.9380591,cotton
108,48,41,19.86617969,61.16274484,6.935805187,66.2098448,wheat
95,15,54,25.79027441,92.66162428,6.704489788,21.4340182,muskmelon
62,46,33,26.80345739,83.13658567,6.430591832,161.2111864,jute
19,138,199,19.37397126,94.46983975,5.956440381,113.211359,apple
17,15,36,19.04251833,89.18276995,6.770117284,97.3388578,pomegranate
100,52,35,15.112189,59.95538356,7.41537934,92.0397598,wheat
119,67,59,29.85509,71.944678,6.889262681,235.2982761,sugarcane
57,35,54,27.31320473,68.67460547,6.169089262,124.4346932,tobacco
22,135,202,24.41890363,80.25805452,6.12827645,66.4045332,grapes
17,64,22,20.57982235,26.26402968,5.538364549,102.7553098,kidneybeans
48,30,45,18.6116267,77.94942223,4.612914008,236.2710265,tea
110,44,18,26.04324597,78.48496065,7.424798097,84.3086242,cotton
44,70,16,29.34784702,60.75811098,7.105228686,71.3086353,blackgram
21,117,210,21.50513769,96.15359614,6.011049582,126.2158755,apple
26,30,28,30.30148459,48.39182474,6.323024395,99.5832254,mango
98,23,37,28.36298491,53.58065552,6.8441894,147.1120952,coffee
78,50,29,25.89396343,77.4456567,7.195992891,186.2155723,jute
36,60,75,17.80970375,15.83456028,7.235199574,83.3396515,chickpea
53,44,60,33.59055988,89.67050258,6.747138376,144.6428473,papaya
42,61,40,28.89928509,94.21754148,6.852106082,141.1390695,papaya
17,42,19,27.18596822,62.25390571,6.150207744,52.8215241,mothbeans
15,17,5,23.10629831,90.35539911,7.577033738,100.7046204,orange
94,46,32,19.47963425,57.30115585,6.326097912,70.0821035,wheat
24,19,27,29.80558862,90.79444681,6.076057128,218.8091125,coconut
111,88,53,29.13334938,84.67718236,6.314647697,111.7845187,banana
